Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
27,1,2014-03-17,9385,1065,1,1,0,0
27,2,2014-03-18,7574,737,1,0,0,0
27,3,2014-03-19,8584,783,1,1,0,0
27,4,2014-03-20,6441,614,1,0,0,0
27,5,2014-03-21,10110,949,1,1,0,0
27,6,2014-03-22,5548,510,1,1,0,0
27,7,2014-03-23,4742,464,1,1,0,0
27,1,2014-03-24,9669,943,1,1,0,0
27,2,2014-03-25,7786,749,1,0,0,0
27,3,2014-03-26,6748,660,1,0,0,0
27,4,2014-03-27,7942,896,1,0,0,0
27,5,2014-03-28,9810,988,1,1,0,0
27,6,2014-03-29,7897,775,1,1,0,0
27,7,2014-03-30,5670,611,1,1,0,0
27,1,2014-03-31,6955,671,1,0,0,0
27,2,2014-04-01,8139,931,1,1,0,1
27,3,2014-04-02,8754,1020,1,1,0,0
27,4,2014-04-03,6728,746,1,0,0,1
27,5,2014-04-04,10270,1162,1,1,0,0
27,6,2014-04-05,6323,674,1,1,0,1
27,7,2014-04-06,3399,315,1,0,0,0
27,1,2014-04-07,9857,916,1,1,0,1
27,2,2014-04-08,6255,639,1,0,0,1
27,3,2014-04-09,8988,848,1,1,0,0
27,4,2014-04-10,7005,657,1,0,0,0
27,5,2014-04-11,6518,685,1,0,0,0
27,6,2014-04-12,6693,635,1,1,0,0
27,7,2014-04-13,0,0,0,0,0,0
27,1,2014-04-14,8329,885,1,0,0,0
27,2,2014-04-15,9090,855,1,1,0,0
27,3,2014-04-16,8758,968,1,1,0,0
27,4,2014-04-17,7624,832,1,0,0,1
27,5,2014-04-18,4543,510,1,0,c,0
27,6,2014-04-19,5837,536,1,0,0,1
27,7,2014-04-20,0,0,0,1,0,0
27,1,2014-04-21,4483,425,1,0,a,0
27,2,2014-04-22,7985,842,1,0,0,1
27,3,2014-04-23,7333,842,1,0,0,1
27,4,2014-04-24,7269,681,1,0,0,0
27,5,2014-04-25,8998,917,1,0,0,0
27,6,2014-04-26,4379,404,1,0,0,0
27,7,2014-04-27,3971,361,1,0,0,0
27,1,2014-04-28,7028,660,1,0,0,0
27,2,2014-04-29,7068,798,1,0,0,0
27,3,2014-04-30,7321,681,1,0,0,0
27,4,2014-05-01,4999,523,1,1,a,0
27,5,2014-05-02,8756,821,1,0,0,0
27,6,2014-05-03,7694,749,1,1,0,0
27,7,2014-05-04,3909,370,1,0,0,0
27,1,2014-05-05,8774,881,1,0,0,0
27,2,2014-05-06,6596,618,1,0,0,0
27,3,2014-05-07,8029,829,1,0,0,0
27,4,2014-05-08,7871,718,1,0,0,0
27,5,2014-05-09,6958,691,1,0,0,0
27,6,2014-05-10,7679,799,1,1,0,0
27,7,2014-05-11,4409,474,1,1,0,0
27,1,2014-05-12,9491,936,1,0,0,0
27,2,2014-05-13,11003,1014,1,1,0,0
27,3,2014-05-14,8437,990,1,0,0,0
27,4,2014-05-15,7829,737,1,0,0,0
27,5,2014-05-16,9357,915,1,1,0,0
27,6,2014-05-17,6845,744,1,1,0,0
27,7,2014-05-18,0,0,0,0,0,0
27,1,2014-05-19,9373,1063,1,0,0,0
27,2,2014-05-20,6400,647,1,0,0,0
27,3,2014-05-21,8747,822,1,0,0,0
27,4,2014-05-22,6492,704,1,0,0,0
27,5,2014-05-23,8548,823,1,0,0,0
27,6,2014-05-24,7881,746,1,1,0,0
27,7,2014-05-25,0,0,0,0,0,0
27,1,2014-05-26,9536,1048,1,0,0,0
27,2,2014-05-27,6120,615,1,0,0,0
27,3,2014-05-28,9174,1066,1,0,0,0
27,4,2014-05-29,7584,843,1,0,0,0
27,5,2014-05-30,7281,689,1,0,0,0
27,6,2014-05-31,6065,561,1,0,0,0
27,7,2014-06-01,3981,434,1,0,0,0
27,1,2014-06-02,11735,1108,1,1,0,0
27,2,2014-06-03,10206,956,1,1,0,0
27,3,2014-06-04,8188,854,1,0,0,0
27,4,2014-06-05,10041,1090,1,1,0,0
27,5,2014-06-06,6529,691,1,0,0,0
27,6,2014-06-07,5991,673,1,0,0,0
27,7,2014-06-08,0,0,0,0,0,0
27,1,2014-06-09,10168,978,1,1,0,0
27,2,2014-06-10,9918,1063,1,1,0,0
27,3,2014-06-11,9052,849,1,1,0,0
27,4,2014-06-12,9144,956,1,1,0,0
27,5,2014-06-13,8550,834,1,0,0,0
27,6,2014-06-14,8087,804,1,1,0,0
27,7,2014-06-15,5401,587,1,1,0,0
27,1,2014-06-16,9783,947,1,0,0,0
27,2,2014-06-17,7866,794,1,0,0,0
27,3,2014-06-18,6599,694,1,1,0,0
27,4,2014-06-19,8776,993,1,0,0,0
27,5,2014-06-20,11957,1219,1,1,0,0
27,6,2014-06-21,5531,510,1,0,0,0
27,7,2014-06-22,4178,472,1,0,0,0
27,1,2014-06-23,11622,1135,1,1,0,0
27,2,2014-06-24,10338,1055,1,1,0,0
27,3,2014-06-25,9769,1143,1,1,0,0
27,4,2014-06-26,7784,891,1,0,0,0
27,5,2014-06-27,9041,1044,1,1,0,0
27,6,2014-06-28,5564,577,1,0,0,0
27,7,2014-06-29,0,0,0,0,0,0
27,1,2014-06-30,7394,745,1,0,0,0
27,2,2014-07-01,11274,1305,1,1,0,0
27,3,2014-07-02,8276,926,1,0,0,0
27,4,2014-07-03,7629,696,1,0,0,0
27,5,2014-07-04,10325,967,1,1,0,0
27,6,2014-07-05,8517,840,1,1,0,1
27,7,2014-07-06,3659,377,1,0,0,0
27,1,2014-07-07,10735,1001,1,0,0,0
27,2,2014-07-08,7959,815,1,0,0,1
27,3,2014-07-09,10981,1271,1,1,0,1
27,4,2014-07-10,7422,747,1,0,0,1
27,5,2014-07-11,7285,696,1,0,0,0
27,6,2014-07-12,6322,632,1,0,0,1
27,7,2014-07-13,0,0,0,1,0,1
27,1,2014-07-14,9432,944,1,0,0,1
27,2,2014-07-15,6481,654,1,0,0,0
27,3,2014-07-16,10422,1190,1,1,0,1
27,4,2014-07-17,7245,770,1,0,0,0
27,5,2014-07-18,10866,1057,1,1,0,0
27,6,2014-07-19,6763,694,1,0,0,1
27,7,2014-07-20,0,0,0,0,0,1
27,1,2014-07-21,7584,838,1,0,0,1
27,2,2014-07-22,7638,721,1,0,0,0
27,3,2014-07-23,9430,999,1,1,0,1
27,4,2014-07-24,11458,1154,1,1,0,1
27,5,2014-07-25,10741,992,1,1,0,1
27,6,2014-07-26,7192,660,1,1,0,1
27,7,2014-07-27,0,0,0,0,0,1
27,1,2014-07-28,8601,935,1,0,0,0
27,2,2014-07-29,6995,700,1,0,0,0
27,3,2014-07-30,11026,1233,1,1,0,1
27,4,2014-07-31,10325,1152,1,1,0,1
27,5,2014-08-01,11000,1146,1,1,0,0
27,6,2014-08-02,5908,538,1,0,0,1
27,7,2014-08-03,3654,392,1,0,0,0
27,1,2014-08-04,9423,859,1,1,0,1
27,2,2014-08-05,8869,1017,1,0,0,1
27,3,2014-08-06,7226,749,1,0,0,0
27,4,2014-08-07,6496,684,1,0,0,0
27,5,2014-08-08,10759,1062,1,1,0,0
27,6,2014-08-09,6542,691,1,1,0,0
27,7,2014-08-10,0,0,0,0,0,0
27,1,2014-08-11,9292,884,1,1,0,1
27,2,2014-08-12,10527,967,1,1,0,0
27,3,2014-08-13,6290,714,1,0,0,0
27,4,2014-08-14,7498,732,1,0,0,0
27,5,2014-08-15,6784,793,1,0,0,0
27,6,2014-08-16,8366,881,1,1,0,0
27,7,2014-08-17,4982,490,1,1,0,0
27,1,2014-08-18,9423,945,1,1,0,1
27,2,2014-08-19,6751,687,1,0,0,0
27,3,2014-08-20,10120,1107,1,1,0,0
27,4,2014-08-21,6163,571,1,0,0,0
27,5,2014-08-22,9397,964,1,1,0,0
27,6,2014-08-23,8273,909,1,1,0,0
27,7,2014-08-24,0,0,0,0,0,1
27,1,2014-08-25,9453,875,1,1,0,0
27,2,2014-08-26,11181,1262,1,1,0,1
27,3,2014-08-27,6944,683,1,0,0,0
27,4,2014-08-28,7888,890,1,0,0,0
27,5,2014-08-29,10319,1077,1,1,0,1
27,6,2014-08-30,5476,629,1,0,0,0
27,7,2014-08-31,5273,565,1,1,0,0
27,1,2014-09-01,7500,854,1,0,0,0
27,2,2014-09-02,9128,1029,1,0,0,0
27,3,2014-09-03,6704,704,1,0,0,0
27,4,2014-09-04,6567,675,1,0,0,0
27,5,2014-09-05,6916,780,1,0,0,0
27,6,2014-09-06,6562,635,1,1,0,0
27,7,2014-09-07,3967,419,1,0,0,0
27,1,2014-09-08,7223,811,1,0,0,0
27,2,2014-09-09,8123,780,1,1,0,0
27,3,2014-09-10,9125,923,1,1,0,0
27,4,2014-09-11,9050,898,1,1,0,0
27,5,2014-09-12,6547,739,1,0,0,0
27,6,2014-09-13,4741,486,1,0,0,0
27,7,2014-09-14,0,0,0,0,0,0
27,1,2014-09-15,7373,677,1,0,0,0
27,2,2014-09-16,9871,1052,1,1,0,0
27,3,2014-09-17,6754,746,1,0,0,0
27,4,2014-09-18,7460,756,1,0,0,0
27,5,2014-09-19,0,0,0,0,0,0
27,6,2014-09-20,4568,477,1,0,0,0
27,7,2014-09-21,5408,608,1,1,0,0
27,1,2014-09-22,10045,1041,1,1,0,0
27,2,2014-09-23,6390,710,1,0,0,0
27,3,2014-09-24,7818,731,1,0,0,0
27,4,2014-09-25,8033,783,1,0,0,0
27,5,2014-09-26,6832,734,1,0,0,0
27,6,2014-09-27,6163,662,1,0,0,0
27,7,2014-09-28,4045,460,1,0,0,0
27,1,2014-09-29,7446,849,1,0,0,0
27,2,2014-09-30,6164,568,1,0,0,0
27,3,2014-10-01,9317,1044,1,1,0,0
27,4,2014-10-02,5505,598,1,0,0,0
27,5,2014-10-03,7710,713,1,0,0,0
27,6,2014-10-04,6846,789,1,1,0,0
27,7,2014-10-05,0,0,0,1,0,0
27,1,2014-10-06,7467,737,1,0,0,0
27,2,2014-10-07,5969,666,1,0,0,0
27,3,2014-10-08,6926,715,1,0,0,0
27,4,2014-10-09,7113,807,1,0,0,0
27,5,2014-10-10,6414,640,1,0,0,0
27,6,2014-10-11,6084,699,1,0,0,0
27,7,2014-10-12,0,0,0,0,0,0
27,1,2014-10-13,8450,784,1,1,0,0
27,2,2014-10-14,6720,682,1,0,0,0
27,3,2014-10-15,6391,694,1,0,0,0
27,4,2014-10-16,8188,782,1,1,0,0
27,5,2014-10-17,8251,845,1,0,0,0
27,6,2014-10-18,5870,665,1,1,0,0
27,7,2014-10-19,5146,543,1,1,0,0
27,1,2014-10-20,7159,653,1,0,0,0
27,2,2014-10-21,6675,656,1,1,0,0
27,3,2014-10-22,6358,615,1,0,0,0
27,4,2014-10-23,0,0,0,0,0,0
27,5,2014-10-24,6900,697,1,0,0,0
27,6,2014-10-25,4955,508,1,0,0,0
27,7,2014-10-26,0,0,0,1,0,0
27,1,2014-10-27,6354,678,1,0,0,0
27,2,2014-10-28,6418,661,1,1,0,0
27,3,2014-10-29,6842,650,1,0,0,0
27,4,2014-10-30,8243,773,1,1,0,0
27,5,2014-10-31,7508,855,1,0,0,0
27,6,2014-11-01,4770,438,1,0,0,0
27,7,2014-11-02,0,0,0,0,0,0
27,1,2014-11-03,6576,731,1,0,0,0
27,2,2014-11-04,7112,689,1,1,0,0
27,3,2014-11-05,8126,744,1,1,0,0
27,4,2014-11-06,5943,665,1,0,0,0
27,5,2014-11-07,6620,684,1,0,0,0
27,6,2014-11-08,6462,729,1,1,0,0
27,7,2014-11-09,0,0,0,0,0,0
27,1,2014-11-10,6749,660,1,0,0,0
27,2,2014-11-11,0,0,0,0,0,0
27,3,2014-11-12,5957,639,1,0,0,0
27,4,2014-11-13,9375,1079,1,1,0,0
27,5,2014-11-14,6598,695,1,0,0,0
27,6,2014-11-15,4661,439,1,0,0,0
27,7,2014-11-16,4187,453,1,1,0,0
27,1,2014-11-17,6042,564,1,0,0,0
27,2,2014-11-18,6473,716,1,0,0,0
27,3,2014-11-19,5565,575,1,0,0,0
27,4,2014-11-20,6008,593,1,0,0,0
27,5,2014-11-21,6285,733,1,0,0,0
27,6,2014-11-22,5136,589,1,0,0,0
27,7,2014-11-23,3979,390,1,0,0,0
27,1,2014-11-24,6913,794,1,0,0,0
27,2,2014-11-25,7402,687,1,1,0,0
27,3,2014-11-26,6843,753,1,1,0,0
27,4,2014-11-27,5914,632,1,0,0,0
27,5,2014-11-28,6887,677,1,0,0,0
27,6,2014-11-29,5876,595,1,1,0,0
27,7,2014-11-30,0,0,0,0,0,0
27,1,2014-12-01,9587,995,1,1,0,1
27,2,2014-12-02,5554,553,1,0,0,0
27,3,2014-12-03,8014,779,1,1,0,0
27,4,2014-12-04,5536,595,1,0,0,0
27,5,2014-12-05,13034,1334,1,1,0,0
27,6,2014-12-06,8070,867,1,0,0,1
27,7,2014-12-07,5538,606,1,0,0,1
27,1,2014-12-08,0,0,0,1,0,0
27,2,2014-12-09,8974,952,1,0,0,0
27,3,2014-12-10,8601,811,1,0,0,0
27,4,2014-12-11,9410,949,1,0,0,1
27,5,2014-12-12,11167,1225,1,0,0,0
27,6,2014-12-13,9205,1056,1,1,0,0
27,7,2014-12-14,4359,415,1,0,0,1
27,1,2014-12-15,9689,991,1,0,0,0
27,2,2014-12-16,8975,1034,1,0,0,0
27,3,2014-12-17,9618,884,1,0,0,1
27,4,2014-12-18,9823,1042,1,0,0,0
27,5,2014-12-19,11531,1120,1,1,0,0
27,6,2014-12-20,6025,569,1,0,0,1
27,7,2014-12-21,0,0,0,1,0,0
27,1,2014-12-22,10271,1038,1,0,0,1
27,2,2014-12-23,8003,870,1,0,0,0
27,3,2014-12-24,13748,1263,1,1,0,0
27,4,2014-12-25,5660,638,1,0,c,0
27,5,2014-12-26,7152,726,1,1,c,0
27,6,2014-12-27,9280,1011,1,1,0,1
27,7,2014-12-28,0,0,0,0,0,1
27,1,2014-12-29,10350,961,1,0,0,0
27,2,2014-12-30,9165,835,1,0,0,1
27,3,2014-12-31,9558,942,1,0,0,0
27,4,2015-01-01,4923,449,1,1,b,1
27,5,2015-01-02,6057,605,1,0,0,0
27,6,2015-01-03,6861,635,1,1,0,1
27,7,2015-01-04,4642,485,1,1,0,1
27,1,2015-01-05,6716,783,1,0,0,0
27,2,2015-01-06,5722,539,1,0,0,0
27,3,2015-01-07,6252,699,1,0,0,1
27,4,2015-01-08,5999,604,1,0,0,1
27,5,2015-01-09,9746,1124,1,1,0,0
27,6,2015-01-10,6014,693,1,1,0,0
27,7,2015-01-11,0,0,0,0,0,0
27,1,2015-01-12,8013,811,1,0,0,1
27,2,2015-01-13,7268,757,1,0,0,0
27,3,2015-01-14,6342,602,1,0,0,1
27,4,2015-01-15,7109,703,1,0,0,1
27,5,2015-01-16,6751,631,1,0,0,0
27,6,2015-01-17,5533,523,1,0,0,1
27,7,2015-01-18,0,0,0,0,0,1
27,1,2015-01-19,7297,802,1,0,0,1
27,2,2015-01-20,6566,731,1,0,0,0
27,3,2015-01-21,8076,841,1,1,0,1
27,4,2015-01-22,6194,692,1,0,0,0
27,5,2015-01-23,9143,860,1,1,0,1
27,6,2015-01-24,6465,601,1,1,0,1
27,7,2015-01-25,0,0,0,0,0,1
27,1,2015-01-26,9090,899,1,1,0,0
27,2,2015-01-27,6030,601,1,0,0,1
27,3,2015-01-28,7395,728,1,0,0,1
27,4,2015-01-29,6582,697,1,0,0,0
27,5,2015-01-30,6924,640,1,0,0,0
27,6,2015-01-31,5843,658,1,0,0,0
27,7,2015-02-01,4525,513,1,1,0,0
27,1,2015-02-02,0,0,0,0,0,0
27,2,2015-02-03,6258,658,1,0,0,0
27,3,2015-02-04,5765,605,1,0,0,0
27,4,2015-02-05,6387,667,1,0,0,0
27,5,2015-02-06,7222,672,1,0,0,0
27,6,2015-02-07,6120,701,1,1,0,0
27,7,2015-02-08,0,0,0,0,0,0
27,1,2015-02-09,7689,774,1,0,0,0
27,2,2015-02-10,9216,997,1,1,0,0
27,3,2015-02-11,7627,778,1,0,0,0
27,4,2015-02-12,6108,566,1,0,0,0
27,5,2015-02-13,6739,612,1,0,0,0
27,6,2015-02-14,5726,547,1,0,0,0
27,7,2015-02-15,0,0,0,0,0,0
27,1,2015-02-16,7340,817,1,0,0,0
27,2,2015-02-17,8785,814,1,1,0,0
27,3,2015-02-18,0,0,0,1,0,0
27,4,2015-02-19,8441,837,1,1,0,0
27,5,2015-02-20,9481,1077,1,1,0,0
27,6,2015-02-21,6516,732,1,1,0,0
27,7,2015-02-22,4093,376,1,0,0,0
27,1,2015-02-23,6529,742,1,0,0,0
27,2,2015-02-24,6499,681,1,0,0,0
27,3,2015-02-25,7790,738,1,0,0,0
27,4,2015-02-26,9695,1089,1,1,0,0
27,5,2015-02-27,9302,966,1,1,0,0
27,6,2015-02-28,4921,559,1,0,0,0
27,7,2015-03-01,0,0,0,1,0,0
27,1,2015-03-02,8005,872,1,0,0,0
27,2,2015-03-03,9399,861,1,1,0,0
27,3,2015-03-04,6959,797,1,0,0,0
27,4,2015-03-05,9104,978,1,1,0,0
27,5,2015-03-06,5367,501,1,0,0,0
27,6,2015-03-07,5638,538,1,0,0,0
27,7,2015-03-08,0,0,0,1,0,0
27,1,2015-03-09,7676,829,1,0,0,0
27,2,2015-03-10,9100,900,1,1,0,0
27,3,2015-03-11,7023,643,1,0,0,0
27,4,2015-03-12,6696,702,1,0,0,0
27,5,2015-03-13,8079,743,1,0,0,0
27,6,2015-03-14,5286,527,1,0,0,0
27,7,2015-03-15,4853,475,1,1,0,0
27,1,2015-03-16,8216,902,1,0,0,0
27,2,2015-03-17,8724,799,1,0,0,0
27,3,2015-03-18,9449,1053,1,1,0,0
27,4,2015-03-19,7079,696,1,0,0,0
27,5,2015-03-20,7977,848,1,1,0,0
27,6,2015-03-21,6416,613,1,0,0,0
27,7,2015-03-22,0,0,0,1,0,0
27,1,2015-03-23,8202,918,1,0,0,0
27,2,2015-03-24,8217,835,1,1,0,0
27,3,2015-03-25,7762,781,1,0,0,0
27,4,2015-03-26,8871,847,1,0,0,0
27,5,2015-03-27,9969,924,1,1,0,0
27,6,2015-03-28,7398,737,1,1,0,0
27,7,2015-03-29,2752,317,1,0,0,0
27,1,2015-03-30,8611,963,1,0,0,0
27,2,2015-03-31,7738,732,1,0,0,0
27,3,2015-04-01,9248,852,1,1,0,1
27,4,2015-04-02,8597,907,1,1,0,0
27,5,2015-04-03,4454,499,1,0,b,1
27,6,2015-04-04,6540,603,1,0,0,1
27,7,2015-04-05,0,0,0,0,0,1
27,1,2015-04-06,4653,442,1,0,c,0
27,2,2015-04-07,7859,737,1,0,0,0
27,3,2015-04-08,10222,1197,1,1,0,0
27,4,2015-04-09,7797,711,1,0,0,1
27,5,2015-04-10,7736,786,1,0,0,0
27,6,2015-04-11,6007,704,1,0,0,1
27,7,2015-04-12,0,0,0,0,0,0
27,1,2015-04-13,9078,993,1,0,0,1
27,2,2015-04-14,10940,1169,1,1,0,0
27,3,2015-04-15,9283,849,1,1,0,1
27,4,2015-04-16,10244,987,1,1,0,0
27,5,2015-04-17,8855,1034,1,0,0,0
27,6,2015-04-18,6071,622,1,0,0,0
27,7,2015-04-19,4147,419,1,0,0,1
27,1,2015-04-20,10544,1162,1,1,0,1
27,2,2015-04-21,7084,705,1,0,0,0
27,3,2015-04-22,10039,1100,1,1,0,1
27,4,2015-04-23,7829,829,1,0,0,1
27,5,2015-04-24,11614,1223,1,1,0,0
27,6,2015-04-25,5617,658,1,0,0,0
27,7,2015-04-26,4308,394,1,0,0,0
27,1,2015-04-27,10397,965,1,1,0,1
27,2,2015-04-28,6610,624,1,0,0,1
27,3,2015-04-29,6822,748,1,0,0,1
27,4,2015-04-30,8340,918,1,1,0,1
27,5,2015-05-01,4917,496,1,0,a,0
27,6,2015-05-02,6608,611,1,1,0,0
27,7,2015-05-03,4773,531,1,0,0,0
27,1,2015-05-04,7405,807,1,0,0,0
27,2,2015-05-05,7190,737,1,0,0,0
27,3,2015-05-06,7709,709,1,0,0,0
27,4,2015-05-07,0,0,0,1,0,0
27,5,2015-05-08,8085,758,1,0,0,0
27,6,2015-05-09,6772,657,1,0,0,0
27,7,2015-05-10,0,0,0,1,0,0
27,1,2015-05-11,9421,968,1,1,0,0
27,2,2015-05-12,10755,1067,1,1,0,0
27,3,2015-05-13,8970,968,1,0,0,0
27,4,2015-05-14,10708,1205,1,1,0,0
27,5,2015-05-15,12402,1362,1,1,0,0
27,6,2015-05-16,6418,666,1,0,0,0
27,7,2015-05-17,0,0,0,1,0,0
27,1,2015-05-18,9368,944,1,0,0,0
27,2,2015-05-19,9565,926,1,1,0,0
27,3,2015-05-20,7750,902,1,0,0,0
27,4,2015-05-21,11556,1324,1,1,0,0
27,5,2015-05-22,8062,858,1,0,0,0
27,6,2015-05-23,6697,712,1,0,0,0
27,7,2015-05-24,5767,673,1,1,0,0
27,1,2015-05-25,8307,898,1,0,0,0
27,2,2015-05-26,8930,1043,1,0,0,0
27,3,2015-05-27,10494,1040,1,1,0,0
27,4,2015-05-28,8715,840,1,1,0,0
27,5,2015-05-29,11514,1284,1,1,0,0
27,6,2015-05-30,7699,794,1,1,0,0
27,7,2015-05-31,0,0,0,1,0,0
27,1,2015-06-01,9160,985,1,0,0,0
27,2,2015-06-02,9242,1035,1,0,0,0
27,3,2015-06-03,8150,809,1,0,0,0
27,4,2015-06-04,8479,942,1,0,0,0
27,5,2015-06-05,9322,868,1,1,0,0
27,6,2015-06-06,6093,710,1,0,0,0
27,7,2015-06-07,0,0,0,0,0,0
27,1,2015-06-08,8502,983,1,0,0,0
27,2,2015-06-09,9330,921,1,0,0,0
27,3,2015-06-10,10618,990,1,1,0,0
27,4,2015-06-11,8762,836,1,0,0,0
27,5,2015-06-12,9626,999,1,0,0,0
27,6,2015-06-13,5527,511,1,0,0,0
27,7,2015-06-14,0,0,0,0,0,0
27,1,2015-06-15,7938,722,1,0,0,0
27,2,2015-06-16,10449,1088,1,1,0,0
27,3,2015-06-17,8284,754,1,1,0,0
27,4,2015-06-18,9806,977,1,1,0,0
27,5,2015-06-19,10398,985,1,1,0,0
27,6,2015-06-20,6858,799,1,0,0,0
27,7,2015-06-21,3961,374,1,0,0,0
27,1,2015-06-22,11274,1205,1,1,0,0
27,2,2015-06-23,11898,1154,1,1,0,0
27,3,2015-06-24,7310,692,1,0,0,0
27,4,2015-06-25,7573,784,1,0,0,0
27,5,2015-06-26,10160,1026,1,1,0,0
27,6,2015-06-27,7812,715,1,1,0,0
27,7,2015-06-28,0,0,0,0,0,0
27,1,2015-06-29,9533,963,1,0,0,0
27,2,2015-06-30,7204,845,1,0,0,0
27,3,2015-07-01,7272,714,1,0,0,0
27,4,2015-07-02,9552,976,1,1,0,0
27,5,2015-07-03,13590,1394,1,1,0,1
27,6,2015-07-04,8975,968,1,1,0,0
27,7,2015-07-05,5358,547,1,1,0,0
27,1,2015-07-06,10940,1282,1,1,0,0
27,2,2015-07-07,8821,905,1,0,0,0
27,3,2015-07-08,7341,774,1,0,0,0
27,4,2015-07-09,11361,1107,1,1,0,0
27,5,2015-07-10,8267,887,1,0,0,1
27,6,2015-07-11,6191,705,1,0,0,1
27,7,2015-07-12,5733,588,1,1,0,0
27,1,2015-07-13,12212,1428,1,1,0,0
27,2,2015-07-14,11420,1292,1,1,0,1
27,3,2015-07-15,9948,1105,1,1,0,1
27,4,2015-07-16,9874,1150,1,1,0,0
27,5,2015-07-17,7536,764,1,0,0,1
27,6,2015-07-18,9313,963,1,1,0,0
27,7,2015-07-19,5094,548,1,1,0,0
27,1,2015-07-20,12012,1325,1,1,0,1
27,2,2015-07-21,9748,1067,1,1,0,1
27,3,2015-07-22,10273,1049,1,1,0,1
27,4,2015-07-23,8237,780,1,0,0,0
27,5,2015-07-24,8974,879,1,0,0,1
27,6,2015-07-25,8209,768,1,1,0,0
27,7,2015-07-26,6523,647,1,1,0,1
27,1,2015-07-27,7800,766,1,0,0,1
27,2,2015-07-28,10326,1092,1,1,0,1
27,3,2015-07-29,8178,833,1,0,0,0
27,4,2015-07-30,9603,984,1,1,0,0
27,5,2015-07-31,8861,921,1,0,0,1
28,2,2013-01-01,3671,390,1,1,a,0
28,3,2013-01-02,4067,458,1,0,0,0
28,4,2013-01-03,5648,661,1,1,0,0
28,5,2013-01-04,5880,581,1,1,0,1
28,6,2013-01-05,3435,385,1,0,0,0
28,7,2013-01-06,3033,320,1,1,0,0
28,1,2013-01-07,6589,705,1,1,0,0
28,2,2013-01-08,6688,608,1,1,0,0
28,3,2013-01-09,4264,402,1,0,0,0
28,4,2013-01-10,4039,385,1,0,0,0
28,5,2013-01-11,0,0,0,1,0,0
28,6,2013-01-12,4309,436,1,0,0,0
28,7,2013-01-13,0,0,0,0,0,1
28,1,2013-01-14,4797,458,1,1,0,0
28,2,2013-01-15,4885,558,1,0,0,1
28,3,2013-01-16,4970,578,1,0,0,0
28,4,2013-01-17,5913,655,1,1,0,0
28,5,2013-01-18,5028,578,1,0,0,1
28,6,2013-01-19,5118,554,1,1,0,0
28,7,2013-01-20,2488,252,1,0,0,0
28,1,2013-01-21,5292,519,1,1,0,1
28,2,2013-01-22,5378,602,1,1,0,1
28,3,2013-01-23,4454,455,1,0,0,1
28,4,2013-01-24,4319,404,1,0,0,1
28,5,2013-01-25,5793,558,1,1,0,1
28,6,2013-01-26,3554,336,1,0,0,0
28,7,2013-01-27,2272,264,1,0,0,1
28,1,2013-01-28,6555,768,1,1,0,1
28,2,2013-01-29,6413,584,1,1,0,0
28,3,2013-01-30,4280,461,1,0,0,1
28,4,2013-01-31,4768,447,1,0,0,1
28,5,2013-02-01,4240,398,1,0,0,0
28,6,2013-02-02,4679,487,1,1,0,0
28,7,2013-02-03,2374,242,1,0,0,0
28,1,2013-02-04,6115,645,1,1,0,0
28,2,2013-02-05,5998,652,1,1,0,0
28,3,2013-02-06,6272,642,1,1,0,0
28,4,2013-02-07,7152,680,1,1,0,0
28,5,2013-02-08,6543,617,1,1,0,0
28,6,2013-02-09,3858,446,1,1,0,0
28,7,2013-02-10,0,0,0,1,0,0
28,1,2013-02-11,4739,532,1,0,0,0
28,2,2013-02-12,4421,506,1,0,0,0
28,3,2013-02-13,4419,431,1,0,0,0
28,4,2013-02-14,4125,436,1,0,0,0
28,5,2013-02-15,6586,768,1,1,0,0
28,6,2013-02-16,3639,362,1,0,0,0
28,7,2013-02-17,0,0,0,1,0,0
28,1,2013-02-18,6486,667,1,1,0,0
28,2,2013-02-19,5795,628,1,1,0,0
28,3,2013-02-20,4830,450,1,0,0,0
28,4,2013-02-21,4904,474,1,0,0,0
28,5,2013-02-22,5705,645,1,1,0,0
28,6,2013-02-23,3782,390,1,0,0,0
28,7,2013-02-24,0,0,0,1,0,0
28,1,2013-02-25,6595,637,1,1,0,0
28,2,2013-02-26,4795,459,1,0,0,0
28,3,2013-02-27,5197,486,1,1,0,0
28,4,2013-02-28,5160,475,1,0,0,0
28,5,2013-03-01,7100,738,1,1,0,0
28,6,2013-03-02,3359,361,1,0,0,0
28,7,2013-03-03,2704,253,1,0,0,0
28,1,2013-03-04,6446,715,1,1,0,0
28,2,2013-03-05,5404,508,1,0,0,0
28,3,2013-03-06,6591,698,1,1,0,0
28,4,2013-03-07,5239,561,1,0,0,0
28,5,2013-03-08,4770,514,1,0,0,0
28,6,2013-03-09,3792,444,1,0,0,0
28,7,2013-03-10,0,0,0,0,0,0
28,1,2013-03-11,4798,534,1,0,0,0
28,2,2013-03-12,4764,449,1,0,0,0
28,3,2013-03-13,5860,533,1,1,0,0
28,4,2013-03-14,7010,821,1,1,0,0
28,5,2013-03-15,5467,598,1,0,0,0
28,6,2013-03-16,5620,657,1,1,0,0
28,7,2013-03-17,0,0,0,0,0,0
28,1,2013-03-18,4984,493,1,0,0,0
28,2,2013-03-19,6876,696,1,1,0,0
